Algoritmo,Ejecución,Tiempo de ejecución (s),Iteraciones,Mejor solución,Mejor fitness,Trayectoria
RS,1,0.0912630558013916,1000,"[60, 35, 12, 40, 7, 50, 15, 23, 25, 2, 5, 30, 3] ['/', '-', '/', '+', '+', '-', '+', '*', '+', '+', '-', '-'] [4, 9, 8, 0, 1, 6, 2, 5, 3, 7, 10, 11]",0.22857142857139934,"[218.89130434782606, 268.89130434782606, 230.39130434782606, 195.39130434782606, 235.391304347826, 235.391304347826, 235.391304347826, 300.391304347826, 840.3913043478261, 840.3913043478261, 840.3913043478261, 775.3913043478261, 741.6413043478261, 714.1630434782609, 714.1630434782609, 524.5916666666667, 524.5916666666667, 546.4666666666667, 506.4666666666667, 541.4666666666667, 484.4666666666667, 524.4666666666667, 41.0333333333333, 41.0333333333333, 41.0333333333333, 41.0333333333333, 41.0333333333333, 41.0333333333333, 41.0333333333333, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 41.08333333333337, 74.33333333333337, 74.33333333333337, 74.33333333333337, 74.33333333333337, 74.33333333333337, 74.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 44.33333333333337, 23.0, 23.0, 23.0, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 12.028571428571468, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 11.007142857142867, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 10.485714285714266, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142912, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 5.457142857142799, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 2.771428571428487, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857151302, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934, 0.22857142857139934]"
